Zipcode,Total_POP,TMale,TMale21 ,TMale35,TMale65,TFemale21,TFemale35,TFemale65,TFemal
83861,6426,3298,36,134,109,3,211,136,3128
87527,761,370,0,0,21,0,9,21,391
6807,7390,3599,80,198,59,57,221,82,3791
95019,7703,3850,110,185,114,123,161,93,3853
4779,310,164,0,3,10,0,0,23,146
96728,453,216,8,7,8,0,15,27,237
65790,929,468,0,0,17,0,20,7,461
15537,7882,3969,51,171,69,49,187,144,3913
34669,12752,6345,21,445,204,73,277,174,6407
37721,12916,6167,30,446,120,24,447,249,6749
13310,624,328,0,13,14,0,13,0,296
74034,122,69,0,6,0,0,4,0,53
23040,4444,2061,14,37,121,30,243,45,2383
80223,20650,10814,123,1285,140,27,651,212,9836
29372,4164,2157,10,109,31,54,144,58,2007
70767,15708,7739,188,634,86,129,474,260,7969
6040,34602,16894,244,1009,172,236,960,400,17708
95125,53574,25637,189,1722,594,117,2156,939,27937
6705,24861,11767,295,584,206,0,592,409,13094
98247,9433,4858,68,269,122,73,224,67,4575
32040,7570,3701,16,116,60,0,121,136,3869
40145,698,402,0,0,12,0,0,8,296
33755,25445,12068,187,676,170,80,1000,371,13377
62530,1458,671,24,63,10,0,52,21,787
63118,28324,13676,107,967,138,165,1343,378,14648
54746,727,367,0,36,11,3,13,12,360
21903,6067,3123,136,138,104,60,139,65,2944
55706,1612,835,4,35,33,3,23,26,777
56464,4603,2364,13,145,66,9,110,82,2239
14812,3366,1727,21,117,33,10,125,33,1639
93953,4117,1937,12,30,62,0,97,68,2180
48840,12381,5901,136,212,102,35,306,311,6480
68660,1163,555,23,40,12,15,24,19,608
98004,35034,17588,29,1453,302,101,1159,497,17446
59076,88,41,0,0,0,0,0,0,47
98125,42475,20891,233,1783,492,318,1579,769,21584
63877,3671,1674,45,76,58,24,171,38,1997
72734,8469,3951,131,323,36,47,288,140,4518
92037,39724,19366,236,1103,462,432,1197,552,20358
70836,0,0,0,0,0,0,0,0,0
73024,785,359,0,9,10,0,21,5,426
79058,0,0,0,0,0,0,0,0,0
73573,2479,1229,0,56,35,9,67,42,1250
1330,1367,712,17,14,32,0,16,25,655
75035,69802,34389,252,2808,264,86,3858,586,35413
98274,17636,8940,94,522,334,153,437,188,8696
66621,689,215,23,0,0,23,0,0,474
95363,26900,13889,351,740,380,91,706,326,13011
64111,17801,9403,113,740,109,110,542,182,8398
77071,28558,12929,120,888,327,52,798,490,15629
46063,502,281,3,3,6,6,13,5,221
62943,360,188,8,0,0,0,19,0,172
49232,2557,1296,7,40,24,21,91,37,1261
17888,273,136,4,0,0,0,2,15,137
41760,5,5,0,0,0,0,0,0,0
61102,17760,9110,123,649,121,124,542,203,8650
45103,32525,16225,375,1021,405,413,1028,559,16300
53706,6072,2992,110,0,0,105,0,0,3080
37803,32158,15787,251,970,391,211,955,344,16371
38119,22947,10415,135,799,105,221,877,434,12532
38253,888,447,6,21,1,2,29,20,441
56557,2835,1400,15,86,38,21,62,32,1435
58048,399,196,2,17,4,0,29,11,203
58368,3691,1822,11,120,63,6,77,67,1869
39183,14173,6460,47,482,181,69,610,149,7713
41517,148,86,0,0,6,0,4,0,62
55772,174,84,0,2,0,0,6,0,90
54915,43045,21123,183,1532,423,136,1605,543,21922
28520,322,147,0,16,0,0,27,0,175
30055,3306,1576,24,72,77,60,77,36,1730
30553,7994,3929,33,259,117,46,175,131,4065
32148,10450,5305,5,244,92,133,237,90,5145
15108,41524,20493,241,1349,427,256,1495,749,21031
32792,50991,25062,595,1989,478,662,1887,655,25929
33179,45243,21302,306,1750,364,343,1714,553,23941
33196,51752,24552,316,1127,398,734,1783,646,27200
22842,5195,2694,55,154,60,22,231,38,2501
23607,23030,11021,337,637,225,120,517,375,12009
24651,5650,2790,26,134,29,0,102,80,2860
25511,1043,458,0,17,13,0,25,0,585
1982,8020,4057,35,212,57,66,238,108,3963
2184,37207,17588,149,1255,265,121,1500,646,19619
11729,27419,13263,152,1038,237,155,631,316,14156
1373,4634,2234,0,158,39,8,144,95,2400
93516,2335,1162,29,17,29,26,43,34,1173
54703,44093,22209,1370,1516,468,1508,1248,585,21884
14305,16683,7302,93,391,162,137,571,207,9381
15689,290,189,0,67,0,15,0,0,101
17331,51636,25048,368,1709,476,241,1500,601,26588
30360,15927,8331,138,734,86,38,513,71,7596
30477,2911,1404,48,69,10,14,84,52,1507
32303,50436,24079,411,1673,470,1151,1835,462,26357
33406,26858,13808,137,962,344,233,1145,272,13050
20778,1972,960,0,21,66,12,39,10,1012
21234,68938,32220,515,1937,845,445,2408,1249,36718
26294,947,454,0,47,23,0,30,24,493
29206,19182,9370,56,761,229,11,690,209,9812
35570,11270,5498,13,226,147,113,333,160,5772
28144,25158,12330,251,718,390,241,600,390,12828
28320,9919,4386,0,216,166,108,180,250,5533
11691,67094,30803,490,1783,570,424,2250,759,36291
12981,2301,1126,50,106,0,3,101,100,1175
5069,548,224,0,3,5,0,16,19,324
6420,4200,2068,11,104,24,14,59,71,2132
8022,8905,4453,18,193,120,56,176,103,4452
42450,3947,1829,22,86,55,0,147,49,2118
43440,4738,2441,11,17,123,18,13,137,2297
45694,11618,5226,37,283,87,80,366,192,6392
38379,1499,814,0,64,13,2,38,13,685
38580,1575,679,0,59,16,17,108,0,896
34677,22152,10485,82,579,335,192,575,363,11667
87931,768,355,0,0,0,0,15,0,413
90701,16858,8145,95,754,96,71,697,257,8713
91214,30654,14256,247,794,371,82,882,499,16398
55345,21905,10582,59,696,286,73,710,320,11323
58544,582,326,3,13,7,0,11,9,256
61523,11191,5630,54,192,198,114,329,248,5561
62076,112,60,0,0,2,0,4,0,52
65712,8588,4182,108,136,149,5,321,170,4406
67753,540,298,0,8,6,1,8,3,242
74630,752,352,11,60,7,13,23,6,400
76682,2817,1385,42,67,38,10,169,73,1432
58008,209,112,0,11,2,0,6,3,97
72167,1502,718,0,46,6,3,27,24,784
72856,285,147,4,16,0,0,11,0,138
70640,291,137,0,9,6,0,14,4,154
85346,4493,2435,0,6,0,0,143,109,2058
98103,51377,25798,88,2353,529,195,2495,568,25579
99140,422,200,4,6,4,0,9,5,222
80809,1185,639,12,9,51,0,33,55,546
82523,885,458,0,33,14,2,51,15,427
89423,10345,5094,18,192,230,26,230,201,5251
91354,32096,15824,136,1046,180,143,1397,363,16272
92325,8621,4306,74,424,117,72,127,134,4315
29129,2855,1597,13,99,3,9,9,31,1258
30230,9470,4391,37,408,143,49,361,107,5079
36726,4884,2462,31,110,23,14,147,40,2422
37311,27752,13711,394,949,248,455,958,340,14041
38240,2474,1267,11,92,13,8,67,42,1207
38641,2267,1163,33,46,7,0,52,3,1104
38659,3186,1561,30,82,0,6,204,45,1625
44115,8284,3805,59,233,81,91,191,60,4479
44125,27939,12639,89,826,246,165,850,349,15300
45011,71451,36006,714,2575,838,296,2296,805,35445
47453,770,419,0,66,0,7,15,17,351
34655,39385,18636,73,882,483,77,1128,593,20749
98830,581,283,0,26,11,3,0,17,298
99167,492,251,0,2,22,0,8,18,241
84313,89,40,0,0,0,0,0,0,49
84515,0,0,0,0,0,0,0,0,0
80123,46586,22763,249,1534,532,157,1441,767,23823
80827,717,341,0,0,41,0,0,12,376
82329,366,193,0,7,2,0,13,5,173
97423,6703,3462,95,245,36,0,217,102,3241
1029,651,331,0,11,13,10,22,3,320
40863,530,263,20,40,0,0,8,9,267
56441,3848,1869,44,128,68,52,65,91,1979
56639,436,237,2,6,6,0,17,10,199
54534,2284,1158,5,60,43,1,73,34,1126
55366,541,272,0,24,4,62,14,2,269
45005,31371,15857,211,944,220,295,781,341,15514
45867,1113,640,2,41,14,15,52,9,473
46356,17822,9207,68,519,245,63,493,230,8615
49836,863,453,0,11,10,8,25,11,410
51558,374,202,1,29,0,4,17,20,172
52002,16729,8206,83,560,256,31,536,306,8523
41005,24458,12466,121,859,183,149,897,316,11992
59480,678,288,3,44,4,0,0,10,390
61564,962,440,9,25,6,6,33,0,522
31778,2316,1089,0,40,29,13,51,49,1227
33647,67730,32934,510,2375,529,423,3010,730,34796
17002,769,421,0,13,9,0,11,3,348
14005,1973,1021,0,87,6,6,73,18,952
24185,563,281,0,14,13,36,14,0,282
24326,1286,627,0,14,8,13,18,34,659
17763,161,70,0,0,0,0,4,0,91
95815,25224,13072,263,1027,280,81,861,201,12152
99357,4396,2561,105,105,0,66,112,38,1835
94062,27757,13496,42,723,336,84,614,343,14261
16801,44641,23738,2407,786,253,2100,721,396,20903
17067,15259,7296,145,289,93,106,349,186,7963
18239,412,155,10,0,0,0,0,0,257
35460,864,446,0,2,0,6,12,12,418
35584,387,226,0,9,6,0,18,8,161
26815,754,418,0,30,16,0,8,0,336
27613,42933,21062,159,1538,364,126,1568,390,21871
8879,22733,11675,83,695,173,76,861,337,11058
925,6924,3234,168,218,69,167,141,29,3690
72685,1246,629,0,20,40,0,28,46,617
73109,23144,11780,143,1061,139,70,812,197,11364
73450,1344,701,0,15,25,8,17,25,643
49304,3839,1945,17,107,81,4,108,73,1894
90302,30828,14160,316,1235,251,176,1173,387,16668
97103,17907,9012,81,592,302,77,570,413,8895
76123,34056,16582,341,1344,81,189,1545,467,17474
83616,28275,14131,99,482,499,57,648,374,14144
85007,14751,7211,133,543,91,62,540,164,7540
38630,291,102,0,0,0,0,0,12,189
38858,6613,3410,53,150,100,8,104,66,3203
65329,427,230,0,6,0,0,0,3,197
66079,737,342,0,24,8,9,22,56,395
66440,1737,842,2,52,7,17,66,35,895
80721,295,158,0,0,8,0,0,0,137
83839,1165,585,0,0,69,0,48,0,580
59525,298,144,0,10,3,1,9,5,154
61234,1267,606,6,30,16,6,34,28,661
61739,4577,2225,73,106,22,7,113,91,2352
61815,259,133,2,8,2,11,12,7,126
56545,657,339,3,11,6,0,13,10,318
62854,1716,858,11,89,12,14,45,33,858
64136,2220,994,0,96,0,0,37,38,1226
70053,16310,8316,127,778,211,82,535,342,7994
25183,44,25,0,0,0,0,0,0,19
14743,1780,889,12,41,7,0,28,45,891
33438,265,121,0,12,0,0,0,37,144
21036,2275,1158,24,67,39,0,74,21,1117
21237,30286,13966,84,1131,267,133,1160,605,16320
21538,408,200,4,5,0,4,4,4,208
23032,304,143,0,0,0,0,0,0,161
19040,20586,10045,92,582,192,110,606,284,10541
53018,7936,4050,19,125,121,21,157,125,3886
54889,2536,1300,15,97,35,13,54,38,1236
55991,1383,676,10,51,30,0,47,19,707
36858,260,141,16,0,10,0,0,2,119
75407,16582,8083,131,669,109,69,669,117,8499
75638,5777,2819,0,68,81,16,164,117,2958
76263,158,96,0,3,0,0,0,8,62
66417,395,204,2,15,0,0,16,12,191
72333,709,323,0,57,4,19,61,15,386
74572,633,303,2,22,3,8,24,3,330
43032,19,19,0,0,0,0,0,0,0
43153,742,396,14,8,10,19,27,24,346
44138,22378,10884,105,636,303,185,688,297,11494
65603,172,98,0,8,6,0,8,0,74
71373,6252,3095,64,182,61,95,171,93,3157
28365,16886,8327,246,501,143,106,373,193,8559
49612,1164,596,0,60,31,0,19,28,568
50624,1657,803,9,42,17,9,40,32,854
51334,7014,3582,40,167,64,40,157,117,3432
53050,6679,3185,25,154,106,42,202,90,3494
96051,1351,656,0,38,34,17,48,6,695
79042,1046,613,13,21,8,8,42,2,433
89450,61,28,0,0,0,0,0,0,33
91355,31455,15712,276,833,338,164,985,416,15743
92004,2414,1249,57,0,23,0,39,16,1165
20628,279,166,0,0,28,0,25,0,113
21226,6257,2589,4,144,12,39,225,36,3668
3449,1785,846,0,30,41,19,34,46,939
5855,7147,3703,49,341,88,8,223,150,3444
12534,17967,8843,62,570,201,209,500,214,9124
12814,1354,709,0,21,25,0,15,39,645
13031,15451,7509,106,356,143,21,371,189,7942
18085,966,490,7,16,3,7,22,14,476
1344,1459,661,10,67,20,0,53,19,798
38547,1935,982,0,127,15,0,40,78,953
40245,34409,16624,56,798,247,116,1261,593,17785
33334,29478,16136,139,1168,308,141,1195,464,13342
47460,10916,5363,46,311,197,35,359,135,5553
34731,13218,6245,147,406,350,201,416,438,6973
35033,3107,1602,15,109,24,26,128,44,1505
24539,121,57,0,0,0,0,0,8,64
25159,5121,2373,11,93,17,23,126,55,2748
25862,130,73,0,18,25,0,0,0,57
42634,1839,806,0,87,32,24,47,12,1033
48152,31194,15091,137,737,444,39,925,641,16103
95632,31431,15447,104,962,298,45,933,283,15984
95667,36620,17439,252,1035,759,119,788,617,19181
97826,1017,526,0,32,23,0,31,8,491
82604,27148,13411,208,1152,259,77,1004,377,13737
85542,3623,1564,9,87,40,34,171,50,2059
86322,12002,6371,105,400,192,50,279,249,5631
76627,1574,683,8,60,16,0,42,24,891
66423,973,417,0,12,0,5,21,5,556
68112,11574,5367,42,436,76,50,406,121,6207
57233,152,75,0,4,1,0,4,9,77
57741,84,63,0,0,0,0,0,0,21
58854,8529,4749,77,238,110,41,177,79,3780
59050,1541,736,19,28,0,8,35,14,805
49666,202,133,75,0,0,0,0,0,69
54151,3318,1636,21,103,58,8,89,85,1682
45230,27778,13418,184,929,317,151,908,266,14360
45368,4907,2485,21,109,104,20,195,39,2422
45624,0,0,0,0,0,0,0,0,0
46348,1116,538,0,27,11,14,31,7,578
70789,566,270,0,36,10,4,16,4,296
55124,51931,25818,202,1837,514,368,1723,998,26113
48088,21844,10608,85,616,157,72,747,371,11236
49101,3025,1456,7,120,12,0,80,73,1569
29051,2007,1635,171,161,13,0,28,17,372
44250,1110,638,0,40,54,0,29,25,472
37098,6802,3234,65,281,0,0,370,48,3568
38541,1659,744,0,44,37,23,18,38,915
28318,4371,2226,0,145,21,5,177,86,2145
30522,897,490,14,0,39,0,0,27,407
73032,214,122,2,6,0,1,4,2,92
73162,29747,14068,250,940,376,195,1081,486,15679
73758,93,51,0,8,6,0,5,0,42
74104,11454,5850,287,338,47,200,398,139,5604
74734,1157,559,3,40,18,12,20,21,598
75148,6060,2968,37,191,89,27,194,121,3092
81655,105,57,0,0,0,0,0,0,48
96061,19,8,0,0,0,0,0,0,11
96145,2151,1130,0,81,45,0,62,39,1021
15468,2288,1225,1,48,15,0,74,32,1063
16311,505,225,0,9,5,3,8,2,280
17215,304,143,0,8,3,8,7,16,161
18655,5694,2815,0,106,106,17,139,62,2879
20020,56131,24907,429,1723,368,381,2194,547,31224
20120,41733,20715,264,1690,401,139,1694,616,21018
23112,53162,26111,334,1845,523,79,2114,736,27051
24018,37584,17913,134,1264,384,76,1203,698,19671
3229,5670,2759,0,144,48,45,94,121,2911
74760,335,164,0,0,6,8,5,5,171
75104,49341,23360,223,1740,241,211,2373,738,25981
77006,22632,12071,83,943,238,200,856,341,10561
80108,27101,13375,86,842,228,169,605,298,13726
78941,3143,1578,33,169,115,6,176,77,1565
79233,116,69,0,0,0,0,2,0,47
98547,1265,655,0,5,71,5,0,11,610
87752,355,180,0,28,7,0,0,0,175
93247,18522,9855,182,492,197,154,455,148,8667
28460,10490,5991,271,286,102,72,335,88,4499
28705,7139,3627,66,211,149,29,86,103,3512
30609,2291,935,0,0,0,0,0,0,1356
34237,17307,8871,75,661,252,164,488,257,8436
35452,3061,1410,27,79,7,0,54,75,1651
41713,107,0,0,0,0,0,0,0,107
43947,5297,2546,63,86,113,0,90,75,2751
4655,1050,617,0,21,35,0,19,21,433
5035,693,354,0,19,7,0,27,46,339
1119,13626,6196,116,218,171,183,352,232,7430
1523,7749,4587,61,362,119,0,233,49,3162
1571,11682,5655,86,222,150,221,366,169,6027
1835,13166,6271,71,468,119,109,478,216,6895
22003,59586,29933,270,2875,635,563,1900,893,29653
22645,4395,2333,25,95,71,29,87,88,2062
22719,271,167,72,0,13,0,0,30,104
23224,40445,19689,470,1108,161,123,1235,564,20756
26275,515,201,0,18,0,4,4,0,314
16625,3738,1752,50,39,90,14,83,29,1986
16141,1817,953,1,48,8,5,49,15,864
10170,0,0,0,0,0,0,0,0,0
91762,60699,29786,537,2149,573,389,2184,764,30913
97438,1098,549,0,19,22,6,16,24,549
97842,134,69,8,0,6,0,0,4,65
98650,916,419,0,15,22,0,29,12,497
98663,14318,7250,61,623,159,35,582,183,7068
21654,960,461,0,6,30,6,8,14,499
36541,15635,7151,110,274,262,144,469,377,8484
79001,200,98,0,3,0,0,11,4,102
79532,696,342,7,31,13,2,16,10,354
80222,23044,11676,87,1089,183,28,814,410,11368
81052,9060,4522,92,195,118,8,363,171,4538
82944,118,38,0,0,0,0,8,0,80
83523,755,398,0,25,16,2,15,25,357
68010,900,230,0,2,0,0,2,0,670
68333,8565,4278,63,371,97,189,200,40,4287
68364,110,63,0,5,1,0,9,1,47
70780,1325,760,0,53,25,0,31,24,565
71046,1135,538,2,3,24,0,11,53,597
71968,4067,2124,225,167,24,0,202,92,1943
72374,731,320,0,28,33,0,92,30,411
72801,19689,9586,279,451,108,339,440,152,10103
85933,2659,1439,28,55,86,0,36,131,1220
64653,704,326,0,9,1,10,33,8,378
64763,1418,689,0,13,2,0,20,38,729
56729,119,69,0,4,0,0,3,2,50
48739,3940,1888,41,50,90,9,80,83,2052
49614,2824,1420,20,57,54,17,51,60,1404
50273,8339,4212,82,431,107,0,434,131,4127
39766,3424,1721,115,191,19,0,178,23,1703
34681,775,399,0,0,28,0,37,0,376
35559,12,6,0,0,0,0,0,0,6
43821,4389,2216,16,105,43,26,97,46,2173
53581,10131,4992,36,249,129,20,252,126,5139
54827,253,144,0,6,8,0,1,3,109
62264,3745,2042,7,95,12,15,120,52,1703
70743,163,97,0,0,3,0,0,5,66
79785,77,39,0,5,0,5,6,0,38
80303,24631,13049,396,592,254,613,552,268,11582
75205,24879,11651,288,695,213,303,600,360,13228
76018,31729,15167,416,1652,249,124,1271,312,16562
76798,1568,424,37,0,0,6,0,0,1144
76958,146,56,0,0,0,0,0,10,90
58472,479,234,10,18,7,4,18,11,245
17943,105,60,0,23,0,0,0,12,45
15377,594,303,8,3,3,3,7,8,291
16331,63,30,0,0,0,0,0,0,33
28227,55769,26697,339,1509,568,156,2097,910,29072
32439,9964,5053,130,424,148,43,401,149,4911
32820,9240,4558,43,291,66,116,526,125,4682
33578,49634,23414,433,2167,288,293,1994,530,26220
34108,16636,8232,0,324,342,14,261,287,8404
36870,21208,11059,175,528,160,111,860,456,10149
40763,398,218,0,0,0,0,0,6,180
44275,3280,1687,17,139,40,32,71,43,1593
44718,11895,5611,65,322,171,19,288,285,6284
54525,243,119,0,7,0,0,21,4,124
55379,44986,22423,214,2219,351,308,2035,368,22563
49745,1013,486,0,9,38,3,34,16,527
49838,507,296,0,14,10,0,8,2,211
30340,28028,14777,195,1084,201,166,972,193,13251
13680,1460,682,27,13,9,11,32,15,778
16613,1379,649,8,32,31,3,35,27,730
20622,6301,3624,50,177,116,29,140,68,2677
20724,17736,8259,155,794,170,88,972,208,9477
23065,1685,855,0,48,22,0,93,88,830
4497,283,139,0,0,5,0,0,16,144
10710,26410,12254,149,583,239,182,983,284,14156
11803,28018,13835,60,839,436,146,984,464,14183
75435,1271,648,7,42,11,15,67,15,623
75974,3411,1612,48,80,10,0,122,78,1799
76459,241,135,8,4,0,0,0,4,106
65283,429,225,0,9,36,2,0,0,204
16112,1588,847,6,48,8,5,52,2,741
3293,195,62,0,0,0,0,0,0,133
6456,304,109,0,0,0,0,27,26,195
7041,7075,3424,18,205,100,16,302,62,3651
22920,3612,1759,0,88,72,5,105,115,1853
23950,3733,1814,43,85,28,0,86,53,1919
76238,353,178,0,3,0,0,13,13,175
77539,44041,22529,296,1536,553,162,1314,897,21512
95941,497,218,0,0,70,0,0,0,279
6706,14191,6840,97,444,185,98,424,204,7351
61469,2248,1176,0,34,48,7,41,34,1072
61858,3017,1404,12,44,46,25,60,39,1613
19446,56398,26808,313,1934,687,324,1746,800,29590
21201,17136,7876,108,556,71,183,396,208,9260
60154,16573,7835,94,549,342,62,733,194,8738
4003,324,150,0,13,0,15,13,0,174
61764,14026,7479,121,550,137,38,398,190,6547
5055,3219,1562,18,110,31,0,110,55,1657
71452,146,59,0,0,0,0,0,2,87
14838,1786,920,20,42,15,19,34,17,866
87018,606,310,12,10,6,0,16,5,296
15448,316,201,0,38,0,24,10,21,115
88267,1233,581,0,32,17,0,42,9,652
75966,4619,2312,40,61,104,6,88,63,2307
13483,324,180,0,7,11,0,0,7,144
15551,751,392,3,19,24,0,17,5,359
15748,6699,3439,27,167,92,16,178,112,3260
17016,890,462,0,30,0,0,29,0,428
31005,17530,8183,0,497,180,89,558,170,9347
24646,785,441,0,5,0,0,7,29,344
26161,418,235,0,15,9,0,23,0,183
20853,31178,15417,196,940,260,158,849,543,15761
21675,108,58,0,16,5,0,0,7,50
22834,1063,531,0,34,20,0,10,64,532
18078,7501,3870,48,181,75,43,134,117,3631
19403,46165,23126,218,1663,462,144,1297,570,23039
11426,20801,10388,229,649,174,103,594,189,10413
28160,3586,1722,2,52,12,24,134,135,1864
53952,3244,1603,8,54,69,18,70,69,1641
55303,49377,24869,334,1584,388,266,1706,544,24508
55922,1028,547,7,34,7,18,32,11,481
37620,38969,19030,162,1102,586,162,1151,816,19939
38344,8016,3912,41,234,95,30,103,94,4104
12966,2685,1398,52,116,23,23,66,20,1287
13327,2056,1027,15,26,11,4,50,17,1029
14025,3223,1588,0,46,104,17,29,68,1635
18235,19059,9564,104,655,346,31,425,254,9495
77587,17040,9103,173,432,122,124,458,79,7937
82513,1585,794,0,30,39,0,45,56,791
83420,2295,1223,25,93,11,2,54,22,1072
67340,452,241,7,19,8,0,7,1,211
68865,1015,501,0,6,7,2,54,25,514
68942,315,173,0,23,5,0,9,0,142
69166,673,342,0,23,3,0,16,8,331
72937,3275,1622,5,68,81,19,78,60,1653
73543,1529,781,13,23,20,7,44,18,748
74002,1953,965,0,52,35,0,56,43,988
3259,336,168,0,4,14,0,2,28,168
8520,27093,13190,210,1058,156,210,952,208,13903
8831,50174,23924,119,868,828,73,1355,566,26250
921,33394,14751,338,1135,386,289,1125,676,18643
38117,25881,12339,179,998,352,114,969,459,13542
43154,3770,1901,24,221,20,0,174,37,1869
43345,742,386,12,16,11,2,37,6,356
43437,578,280,3,16,5,0,19,9,298
98267,346,144,0,22,0,0,0,32,202
54665,8035,3930,16,282,138,11,255,153,4105
61452,222,102,0,7,3,0,0,1,120
62964,1291,681,4,28,21,9,3,77,610
63563,834,444,28,9,3,12,33,0,390
43022,4500,2184,135,51,20,187,83,51,2316
43413,1522,723,19,36,16,15,30,24,799
87712,309,137,0,0,0,0,50,0,172
89110,71573,35611,668,2049,432,712,2125,545,35962
99022,8487,4170,64,122,104,74,246,13,4317
99658,762,403,14,14,4,8,16,7,359
92389,146,75,0,0,7,0,4,0,71
95465,2104,1041,19,37,45,0,80,34,1063
95589,982,580,0,30,12,0,56,36,402
95747,65335,31350,360,2259,482,483,2681,614,33985
2891,21085,9852,89,446,294,224,530,407,11233
6057,6371,3071,0,201,56,82,193,145,3300
6084,14766,7434,173,370,94,83,225,274,7332
96116,159,83,0,0,35,0,0,27,76
32210,61496,29477,292,1832,598,246,2176,917,32019
29692,4711,2361,16,135,70,29,58,72,2350
31829,956,447,24,14,16,15,12,0,509
35553,4422,2376,27,84,20,17,103,26,2046
36453,2423,1264,27,75,14,2,79,52,1159
37080,7349,3731,4,187,197,36,82,139,3618
37691,863,444,0,31,0,0,73,16,419
38029,0,0,0,0,0,0,0,0,0
17572,4893,2317,43,57,8,35,99,40,2576
20010,34713,17410,88,1862,77,117,1657,271,17303
20602,26078,12147,131,924,183,100,1236,432,13931
22015,44852,21948,342,1432,525,272,1745,720,22904
32712,46662,23827,562,1418,598,158,1501,607,22835
33410,35597,16036,104,1188,267,177,1452,540,19561
26623,1319,652,0,46,0,0,22,0,667
38645,1292,586,0,34,10,5,38,13,706
49419,8402,4398,73,215,82,61,336,91,4004
49450,3362,1446,0,122,13,0,186,116,1916
51016,1247,625,3,17,47,7,46,19,622
56167,762,452,0,10,9,2,18,7,310
58075,9231,4921,51,325,121,63,203,115,4310
58773,948,503,0,42,14,6,25,2,445
59865,3726,1902,22,154,35,6,118,92,1824
59913,509,284,0,33,8,0,16,8,225
60046,35286,17646,272,822,418,89,995,401,17640
44402,3228,1449,11,45,29,0,38,38,1779
44802,951,475,5,12,3,6,27,4,476
68933,898,465,0,17,19,5,21,10,433
62617,669,319,3,47,18,4,12,14,350
64865,6278,3234,6,110,129,104,130,133,3044
55312,1487,714,0,31,27,8,40,20,773
61801,31157,16296,1246,703,198,1140,461,303,14861
61956,2709,1370,43,79,33,9,74,69,1339
62410,1249,596,1,71,39,13,49,34,653
75154,39949,19474,273,1333,319,173,1609,408,20475
75572,4173,2149,32,50,39,36,133,22,2024
97544,2274,1124,22,47,24,9,37,26,1150
98312,31330,15601,174,1252,508,195,796,366,15729
32821,17374,8142,89,826,57,193,652,202,9232
33823,32139,15586,207,1053,186,93,947,509,16553
